"Geography_Code","NM_1530_1_0","NM_1530_1_1","NM_1530_1_2"
"N00002317",304,304,0
"N00002318",383,363,20
"N00002319",698,698,0
"N00002320",299,299,0
"N00002321",290,290,0
"N00002322",302,302,0
"N00002323",331,331,0
"N00002324",291,291,0
"N00002325",453,453,0
"N00002326",307,307,0
"N00002327",1297,1297,0
"N00002328",363,363,0
"N00002329",316,316,0
"N00002330",619,619,0
"N00002331",606,606,0
"N00002332",360,360,0
"N00002333",395,395,0
"N00002334",345,345,0
"N00002335",540,540,0
"N00002336",322,322,0
"N00002337",355,355,0
"N00002338",263,263,0
"N00002339",296,296,0
"N00002340",295,295,0
"N00002341",236,236,0
"N00002342",284,284,0
"N00002343",350,350,0
"N00002344",378,378,0
"N00002345",300,300,0
"N00002346",235,235,0
"N00002347",678,678,0
"N00002348",338,338,0
"N00002349",250,250,0
"N00002350",180,180,0
"N00002351",1332,1332,0
"N00002352",292,292,0
"N00002353",1824,1824,0
"N00002354",378,378,0
"N00002355",278,278,0
"N00002356",409,409,0
"N00002357",348,348,0
"N00002358",236,236,0
"N00002359",255,255,0
"N00002360",234,234,0
"N00002361",295,295,0
"N00002362",242,242,0
"N00002363",231,231,0
"N00002364",212,212,0
"N00002365",287,287,0
"N00002366",272,272,0
"N00002367",384,384,0
"N00002368",437,437,0
"N00002369",740,740,0
"N00002370",387,387,0
"N00002371",463,463,0
"N00002372",613,613,0
"N00002373",436,411,25
"N00002374",300,300,0
"N00002375",393,392,1
"N00002376",436,436,0
"N00002377",433,433,0
"N00002378",749,749,0
"N00002379",667,667,0
"N00002380",298,298,0
"N00002381",386,386,0
"N00002382",458,458,0
"N00002383",454,454,0
"N00002384",377,377,0
"N00002385",278,278,0
"N00002386",265,265,0
"N00002387",451,449,2
"N00002388",199,199,0
"N00002389",311,311,0
"N00002390",293,293,0
"N00002391",402,402,0
"N00002392",349,349,0
"N00002393",653,653,0
"N00002394",363,363,0
"N00002395",412,412,0
"N00002396",288,288,0
"N00002397",333,333,0
"N00002398",366,366,0
"N00002399",266,266,0
"N00002400",218,174,44
"N00002401",1544,1501,43
"N00002402",233,233,0
"N00002403",400,400,0
"N00002404",882,882,0
"N00002405",332,332,0
"N00002406",304,304,0
"N00002407",263,263,0
"N00002408",388,336,52
"N00002409",319,319,0
"N00002410",285,285,0
"N00002411",339,339,0
"N00002412",388,388,0
"N00002413",403,403,0
"N00002414",279,279,0
"N00002415",276,276,0
"N00002416",515,515,0
"N00002417",355,355,0
"N00002418",570,570,0
"N00002419",652,652,0
"N00002420",507,507,0
"N00002421",427,427,0
"N00002422",482,482,0
"N00002423",209,209,0
"N00002424",328,328,0
"N00002425",296,296,0
"N00002426",338,338,0
"N00002427",351,351,0
"N00002428",325,325,0
"N00002429",304,304,0
"N00002430",318,318,0
"N00002431",999,999,0
"N00002432",258,238,20
"N00002433",377,377,0
"N00002434",266,266,0
"N00002435",277,275,2
"N00002436",417,417,0
"N00002437",291,291,0
"N00002438",354,354,0
"N00002439",314,314,0
"N00002440",306,306,0
"N00002441",236,236,0
"N00002442",337,298,39
"N00002443",348,336,12
"N00002444",812,812,0
"N00002445",307,307,0
"N00002446",254,254,0
"N00002447",326,326,0
"N00002448",326,303,23
"N00002449",289,289,0
"N00002450",287,287,0
"N00002451",620,620,0
"N00002452",307,307,0
"N00002453",364,364,0
"N00002454",354,349,5
"N00002455",383,383,0
"N00002456",381,381,0
"N00002457",538,538,0
"N00002458",299,299,0
"N00002459",830,830,0
"N00002460",459,459,0
"N00002461",596,596,0
"N00002462",536,536,0
"N00002463",431,431,0
"N00002464",411,411,0
"N00002465",850,850,0
"N00002466",302,302,0
"N00002467",304,304,0
"N00002468",280,280,0
"N00002469",620,620,0
"N00002470",394,394,0
"N00002471",322,322,0
"N00002472",478,478,0
"N00002473",331,331,0
"N00002474",373,373,0
"N00002475",386,386,0
"N00002476",387,387,0
"N00002477",312,312,0
"N00002478",570,570,0
"N00002479",481,481,0
"N00002480",659,659,0
"N00002481",330,330,0
"N00002482",314,314,0
"N00002483",332,332,0
"N00002484",322,322,0
"N00002485",285,285,0
"N00002486",446,446,0
"N00002487",462,462,0
"N00002488",1345,1345,0
"N00002489",818,818,0
"N00002490",387,387,0
"N00002491",339,339,0
"N00002492",309,309,0
"N00002493",319,319,0
"N00002494",269,269,0
"N00002495",594,594,0
"N00002496",360,360,0
"N00002497",615,615,0
"N00002498",1256,1256,0
"N00002499",694,694,0
"N00002500",603,603,0
"N00002501",1778,1778,0
"N00002502",531,531,0
"N00002503",294,257,37
"N00002504",285,257,28
"N00002505",254,254,0
"N00002506",287,287,0
"N00002507",304,304,0
"N00002508",181,172,9
"N00002509",243,243,0
"N00002510",555,504,51
"N00002511",166,166,0
"N00002512",694,694,0
"N00002513",321,317,4
"N00002514",423,400,23
"N00002515",315,270,45
"N00002516",371,371,0
"N00002517",346,346,0
"N00002518",715,715,0
"N00002519",336,336,0
"N00002520",880,880,0
"N00002521",1352,1352,0
"N00002522",299,299,0
"N00002523",340,340,0
"N00002524",416,416,0
"N00002525",1801,1801,0
"N00002526",1103,1036,67
"N00002527",434,434,0
"N00002528",300,300,0
"N00002529",416,416,0
"N00002530",400,400,0
"N00002531",487,487,0
"N00002532",359,359,0
"N00002533",910,910,0
"N00002534",433,433,0
"N00002535",444,444,0
"N00002536",607,607,0
"N00002537",1634,1634,0
"N00002538",705,704,1
"N00002539",265,265,0
"N00002540",1969,1906,63
"N00002541",1232,1232,0
"N00002542",326,326,0
"N00002543",265,265,0
"N00002544",645,645,0
"N00002545",321,321,0
"N00002546",255,255,0
"N00002547",1040,1040,0
"N00002548",574,566,8
"N00002549",238,238,0
"N00002550",269,269,0
"N00002551",346,346,0
"N00002552",279,279,0
"N00002553",248,248,0
"N00002554",372,372,0
"N00002555",355,355,0
"N00002556",320,320,0
"N00002557",346,346,0
"N00002558",307,307,0
"N00002559",316,291,25
"N00002560",471,471,0
"N00002561",314,314,0
"N00002562",347,347,0
"N00002563",364,364,0
"N00002564",266,266,0
"N00002565",288,274,14
"N00002566",303,303,0
"N00002567",339,339,0
"N00002568",309,303,6
"N00002569",306,306,0
"N00002570",263,263,0
"N00002571",338,338,0
"N00002572",346,346,0
"N00002573",294,294,0
"N00002574",298,298,0
"N00002575",309,309,0
"N00002576",785,740,45
"N00002577",536,536,0
"N00002578",299,299,0
"N00002579",402,402,0
"N00002580",306,306,0
"N00002581",330,330,0
"N00002582",1465,1465,0
"N00002583",327,327,0
"N00002584",350,350,0
"N00002585",262,262,0
"N00002586",350,350,0
"N00002587",836,836,0
"N00002588",305,305,0
"N00002589",317,317,0
"N00002590",1559,1550,9
"N00002591",1265,1265,0
"N00002592",492,492,0
"N00002593",300,300,0
"N00002594",367,367,0
"N00002595",399,399,0
"N00002596",377,377,0
"N00002597",339,339,0
"N00002598",263,261,2
"N00002599",395,395,0
"N00002600",288,288,0
"N00002601",364,364,0
"N00002602",339,339,0
"N00002603",853,835,18
"N00002604",328,316,12
"N00002605",258,257,1
"N00002606",388,362,26
"N00002607",175,175,0
"N00002608",251,251,0
"N00002609",844,302,542
"N00002610",292,275,17
"N00002611",135,135,0
"N00002612",309,309,0
"N00002613",678,672,6
"N00002614",359,346,13
"N00002615",289,289,0
"N00002616",342,342,0
"N00002617",462,399,63
"N00002618",221,221,0
"N00002619",599,599,0
"N00002620",547,547,0
"N00002621",216,216,0
"N00002622",314,314,0
"N00002623",260,260,0
"N00002624",251,249,2
"N00002625",332,332,0
"N00002626",891,891,0
"N00002627",302,302,0
"N00002628",922,922,0
"N00002629",242,242,0
"N00002630",297,297,0
"N00002631",320,320,0
"N00002632",414,414,0
"N00002633",426,396,30
"N00002634",311,311,0
"N00002635",341,327,14
"N00002636",393,393,0
"N00002637",499,499,0
"N00002638",485,485,0
"N00002639",309,309,0
"N00002640",343,343,0
"N00002641",361,361,0
"N00002642",468,468,0
"N00002643",392,392,0
"N00002644",330,330,0
"N00002645",317,317,0
"N00002646",351,351,0
"N00002647",766,766,0
"N00002648",202,202,0
"N00002649",496,400,96
"N00002650",305,305,0
"N00002651",479,479,0
"N00002652",297,297,0
"N00002653",444,436,8
"N00002654",337,272,65
"N00002655",280,280,0
"N00002656",717,717,0
"N00002657",370,370,0
"N00002658",429,429,0
"N00002659",357,357,0
"N00002660",427,402,25
"N00002661",490,490,0
"N00002662",402,402,0
"N00002663",340,340,0
"N00002664",298,298,0
"N00002665",277,277,0
"N00002666",263,263,0
"N00002667",778,778,0
"N00002668",317,317,0
"N00002669",530,530,0
"N00002670",1917,1825,92
"N00002671",1354,1354,0
"N00002672",333,333,0
"N00002673",1282,1252,30
"N00002674",289,289,0
"N00002675",385,385,0
"N00002676",708,708,0
"N00002677",408,408,0
"N00002678",368,368,0
"N00002679",534,534,0
"N00002680",430,430,0
"N00002681",436,436,0
"N00002682",457,457,0
"N00002683",395,395,0
"N00002684",458,447,11
"N00002685",385,385,0
"N00002686",337,337,0
"N00002687",306,306,0
"N00002688",375,347,28
"N00002689",308,308,0
"N00002690",249,217,32
"N00002691",325,325,0
"N00002692",276,276,0
"N00002693",338,297,41
"N00002694",319,310,9
"N00002695",467,467,0
"N00002696",316,316,0
"N00002697",367,367,0
"N00002698",536,536,0
"N00002699",351,351,0
"N00002700",529,529,0
"N00002701",533,533,0
"N00002702",371,371,0
"N00002703",614,614,0
"N00002704",558,558,0
"N00002705",483,483,0
"N00002706",437,437,0
"N00002707",564,564,0
"N00002708",264,264,0
"N00002709",468,468,0
"N00002710",418,418,0
"N00002711",764,764,0
"N00002712",373,373,0
"N00002713",424,424,0
"N00002714",490,444,46
"N00002715",424,424,0
"N00002716",348,348,0
"N00002717",566,566,0
"N00002718",473,473,0
"N00002719",333,333,0
"N00002720",344,344,0
"N00002721",363,363,0
"N00002722",437,437,0
"N00002723",407,407,0
"N00002724",230,230,0
"N00002725",433,433,0
"N00002726",1345,1128,217
"N00002727",390,390,0
"N00002728",1055,1007,48
"N00002729",293,293,0
"N00002730",271,271,0
"N00002731",277,277,0
"N00002732",307,305,2
"N00002733",401,401,0
"N00002734",493,463,30
"N00002735",431,405,26
"N00002736",357,357,0
"N00002737",320,320,0
"N00002738",456,456,0
"N00002739",398,398,0
"N00002740",383,383,0
"N00002741",456,456,0
"N00002742",379,379,0
"N00002743",364,362,2
"N00002744",267,267,0
"N00002745",324,324,0
"N00002746",309,309,0
"N00002747",262,260,2
"N00002748",351,351,0
"N00002749",334,334,0
"N00002750",261,261,0
"N00002751",301,301,0
"N00002752",283,283,0
"N00002753",524,524,0
"N00002754",410,410,0
"N00002755",589,505,84
"N00002756",315,315,0
"N00002757",483,483,0
"N00002758",254,254,0
"N00002759",337,337,0
"N00002760",306,306,0
"N00002761",941,941,0
"N00002762",364,364,0
"N00002763",381,381,0
"N00002764",427,427,0
"N00002765",371,367,4
"N00002766",499,499,0
"N00002767",396,396,0
"N00002768",362,345,17
"N00002769",483,483,0
"N00002770",463,463,0
"N00002771",272,272,0
"N00002772",297,297,0
"N00002773",217,217,0
"N00002774",640,639,1
"N00002775",478,478,0
"N00002776",292,292,0
"N00002777",237,237,0
"N00002778",254,248,6
"N00002779",496,496,0
"N00002780",345,344,1
"N00002781",401,401,0
"N00002782",510,510,0
"N00002783",390,390,0
"N00002784",544,544,0
"N00002785",599,599,0
"N00002786",503,499,4
"N00002787",464,464,0
"N00002788",370,363,7
"N00002789",539,500,39
"N00002790",493,493,0
"N00002791",419,419,0
"N00002792",479,479,0
"N00002793",452,452,0
"N00002794",551,505,46
"N00002795",539,539,0
"N00002796",571,571,0
"N00002797",551,551,0
"N00002798",415,415,0
"N00002799",308,308,0
"N00002800",406,406,0
"N00002801",486,486,0
"N00002802",452,452,0
"N00002803",506,506,0
"N00002804",412,382,30
"N00002805",384,384,0
"N00002806",495,495,0
"N00002807",402,402,0
"N00002808",513,513,0
"N00002809",491,491,0
"N00002810",325,317,8
"N00002811",340,340,0
"N00002812",397,397,0
"N00002813",449,449,0
"N00002814",501,459,42
"N00002815",327,327,0
"N00002816",358,358,0
"N00002817",631,631,0
"N00002818",465,465,0
"N00002819",448,448,0
"N00002820",609,609,0
"N00002821",457,457,0
"N00002822",393,393,0
"N00002823",375,375,0
"N00002824",372,372,0
"N00002825",654,654,0
"N00002826",406,406,0
"N00002827",360,360,0
"N00002828",344,344,0
"N00002829",477,477,0
"N00002830",451,451,0
"N00002831",472,472,0
"N00002832",403,403,0
"N00002833",390,390,0
"N00002834",632,593,39
"N00002835",511,511,0
"N00002836",444,444,0
"N00002837",333,333,0
"N00002838",454,454,0
"N00002839",367,367,0
"N00002840",1431,1402,29
"N00002841",519,519,0
"N00002842",622,622,0
"N00002843",389,389,0
"N00002844",413,388,25
"N00002845",314,314,0
"N00002846",629,584,45
"N00002847",644,644,0
"N00002848",1266,1266,0
"N00002849",217,217,0
"N00002850",294,294,0
"N00002851",401,401,0
"N00002852",307,307,0
"N00002853",1040,1040,0
"N00002854",474,474,0
"N00002855",454,439,15
"N00002856",314,314,0
"N00002857",521,521,0
"N00002858",440,440,0
"N00002859",540,540,0
"N00002860",368,368,0
"N00002861",421,372,49
"N00002862",271,271,0
"N00002863",329,329,0
"N00002864",347,347,0
"N00002865",643,643,0
"N00002866",482,482,0
"N00002867",573,573,0
"N00002868",488,488,0
"N00002869",402,402,0
"N00002870",587,587,0
"N00002871",864,860,4
"N00002872",313,313,0
"N00002873",298,298,0
"N00002874",295,295,0
"N00002875",1081,1081,0
"N00002876",531,531,0
"N00002877",297,297,0
"N00002878",205,205,0
"N00002879",434,434,0
"N00002880",438,438,0
"N00002881",523,523,0
"N00002882",375,375,0
"N00002883",478,478,0
"N00002884",476,476,0
"N00002885",659,659,0
"N00002886",823,823,0
"N00002887",661,661,0
"N00002888",424,424,0
"N00002889",324,324,0
"N00002890",406,406,0
"N00002891",633,633,0
"N00002892",500,500,0
"N00002893",274,274,0
"N00002894",341,341,0
"N00002895",502,482,20
"N00002896",353,353,0
"N00002897",998,964,34
"N00002898",302,302,0
"N00002899",303,303,0
"N00002900",309,309,0
"N00002901",277,277,0
"N00002902",329,329,0
"N00002903",747,747,0
"N00002904",422,422,0
"N00002905",433,433,0
"N00002906",420,420,0
"N00002907",634,634,0
"N00002908",474,474,0
"N00002909",558,558,0
"N00002910",716,712,4
"N00002911",724,724,0
"N00002912",345,345,0
"N00002913",309,309,0
"N00002914",1272,1272,0
"N00002915",217,217,0
"N00002916",443,443,0
"N00002917",308,308,0
"N00002918",339,339,0
"N00002919",391,391,0
"N00002920",375,375,0
"N00002921",309,309,0
"N00002922",468,468,0
"N00002923",351,351,0
"N00002924",386,360,26
"N00002925",311,311,0
"N00002926",368,368,0
"N00002927",390,390,0
"N00002928",358,356,2
"N00002929",727,727,0
"N00002930",416,415,1
"N00002931",628,626,2
"N00002932",393,382,11
"N00002933",522,522,0
"N00002934",429,429,0
"N00002935",402,402,0
"N00002936",395,395,0
"N00002937",409,409,0
"N00002938",420,420,0
"N00002939",411,405,6
"N00002940",388,388,0
"N00002941",312,301,11
"N00002942",427,406,21
"N00002943",288,288,0
"N00002944",633,594,39
"N00002945",378,378,0
"N00002946",297,297,0
"N00002947",396,396,0
"N00002948",345,345,0
"N00002949",360,360,0
"N00002950",396,352,44
"N00002951",231,231,0
"N00002952",326,326,0
"N00002953",226,226,0
"N00002954",639,572,67
"N00002955",438,438,0
"N00002956",358,341,17
"N00002957",378,378,0
"N00002958",453,453,0
"N00002959",546,546,0
"N00002960",350,350,0
"N00002961",326,326,0
"N00002962",374,374,0
"N00002963",368,368,0
"N00002964",373,373,0
"N00002965",311,311,0
"N00002966",576,576,0
"N00002967",277,277,0
"N00002968",279,279,0
"N00002969",218,218,0
"N00002970",281,281,0
"N00002971",365,265,100
"N00002972",287,287,0
"N00002973",407,407,0
"N00002974",324,324,0
"N00002975",488,488,0
"N00002976",308,308,0
"N00002977",410,410,0
"N00002978",450,450,0
"N00002979",408,408,0
"N00002980",398,380,18
"N00002981",250,250,0
"N00002982",516,467,49
"N00002983",320,313,7
"N00002984",213,213,0
"N00002985",140,140,0
"N00002986",382,382,0
"N00002987",469,469,0
"N00002988",462,462,0
"N00002989",500,472,28
"N00002990",355,355,0
"N00002991",349,349,0
"N00002992",495,495,0
"N00002993",228,228,0
"N00002994",635,635,0
"N00002995",691,691,0
"N00002996",235,235,0
"N00002997",290,287,3
"N00002998",256,256,0
"N00002999",253,253,0
"N00003000",481,481,0
"N00003001",265,265,0
"N00003002",809,809,0
"N00003003",1353,1340,13
"N00003004",262,225,37
"N00003005",482,481,1
"N00003006",440,440,0
"N00003007",493,485,8
"N00003008",635,635,0
"N00003009",513,513,0
"N00003010",414,414,0
"N00003011",302,302,0
"N00003012",393,393,0
"N00003013",408,405,3
"N00003014",422,402,20
"N00003015",394,394,0
"N00003016",303,295,8
"N00003017",381,381,0
"N00003018",239,238,1
"N00003019",539,521,18
"N00003020",440,385,55
"N00003021",383,383,0
"N00003022",303,303,0
"N00003023",250,250,0
"N00003024",426,406,20
"N00003025",341,335,6
"N00003026",543,537,6
"N00003027",436,434,2
"N00003028",449,449,0
"N00003029",513,513,0
"N00003030",380,380,0
"N00003031",469,469,0
"N00003032",357,357,0
"N00003033",450,450,0
"N00003034",231,231,0
"N00003035",376,376,0
"N00003036",345,345,0
"N00003037",393,393,0
"N00003038",350,350,0
"N00003039",314,300,14
"N00003040",432,432,0
"N00003041",437,437,0
"N00003042",254,254,0
"N00003043",203,203,0
"N00003044",356,356,0
"N00003045",785,785,0
"N00003046",336,336,0
"N00003047",417,417,0
"N00003048",428,428,0
"N00003049",323,323,0
"N00003050",342,342,0
"N00003051",377,377,0
"N00003052",280,280,0
"N00003053",231,229,2
"N00003054",320,320,0
"N00003055",369,369,0
"N00003056",337,337,0
"N00003057",276,276,0
"N00003058",322,322,0
"N00003059",315,315,0
"N00003060",274,274,0
"N00003061",478,411,67
"N00003062",437,437,0
"N00003063",517,517,0
"N00003064",440,440,0
"N00003065",341,333,8
"N00003066",377,377,0
"N00003067",316,316,0
"N00003068",189,189,0
"N00003069",258,258,0
"N00003070",261,261,0
"N00003071",247,247,0
"N00003072",212,212,0
"N00003073",399,399,0
"N00003074",487,487,0
"N00003075",286,286,0
"N00003076",521,521,0
"N00003077",366,366,0
"N00003078",523,523,0
"N00003079",298,298,0
"N00003080",234,234,0
"N00003081",118,118,0
"N00003082",231,231,0
"N00003083",215,215,0
"N00003084",320,320,0
"N00003085",264,264,0
"N00003086",250,250,0
"N00003087",343,343,0
"N00003088",148,148,0
"N00003089",310,310,0
"N00003090",344,344,0
"N00003091",401,401,0
"N00003092",235,235,0
"N00003093",484,484,0
"N00003094",273,273,0
"N00003095",301,301,0
"N00003096",270,267,3
"N00003097",567,567,0
"N00003098",747,747,0
"N00003099",322,306,16
"N00003100",331,327,4
"N00003101",301,301,0
"N00003102",340,324,16
"N00003103",264,262,2
"N00003104",254,223,31
"N00003105",382,373,9
"N00003106",198,198,0
"N00003107",202,202,0
"N00003108",251,251,0
"N00003109",266,266,0
"N00003110",221,221,0
"N00003111",199,199,0
"N00003112",254,254,0
"N00003113",264,264,0
"N00003114",281,281,0
"N00003115",236,236,0
"N00003116",313,274,39
"N00003117",265,265,0
"N00003118",196,196,0
"N00003119",251,220,31
"N00003120",323,323,0
"N00003121",315,315,0
"N00003122",253,253,0
"N00003123",364,364,0
"N00003124",314,314,0
"N00003125",292,292,0
"N00003126",447,447,0
"N00003127",434,434,0
"N00003128",283,283,0
"N00003129",322,322,0
"N00003130",302,302,0
"N00003131",823,823,0
"N00003132",297,297,0
"N00003133",379,379,0
"N00003134",298,270,28
"N00003135",149,148,1
"N00003136",369,369,0
"N00003137",320,235,85
"N00003138",296,296,0
"N00003139",414,414,0
"N00003140",330,330,0
"N00003141",357,357,0
"N00003142",896,896,0
"N00003143",293,293,0
"N00003144",278,278,0
"N00003145",1350,1350,0
"N00003146",403,403,0
"N00003147",1029,1029,0
"N00003148",327,327,0
"N00003149",551,551,0
"N00003150",368,368,0
"N00003151",269,269,0
"N00003152",399,399,0
"N00003153",369,369,0
"N00003154",365,365,0
"N00003155",249,249,0
"N00003156",232,232,0
"N00003157",237,237,0
"N00003158",228,227,1
"N00003159",410,410,0
"N00003160",237,237,0
"N00003161",1523,1523,0
"N00003162",968,968,0
"N00003163",462,462,0
"N00003164",542,542,0
"N00003165",314,314,0
"N00003166",558,558,0
"N00003167",286,286,0
"N00003168",377,377,0
"N00003169",331,331,0
"N00003170",759,757,2
"N00003171",284,284,0
"N00003172",245,245,0
"N00003173",302,302,0
"N00003174",233,233,0
"N00003175",358,358,0
"N00003176",478,478,0
"N00003177",673,673,0
"N00003178",328,328,0
"N00003179",543,543,0
"N00003180",240,240,0
"N00003181",307,307,0
"N00003182",297,297,0
"N00003183",431,431,0
"N00003184",326,308,18
"N00003185",250,250,0
"N00003186",300,300,0
"N00003187",336,336,0
"N00003188",612,612,0
"N00003189",407,407,0
"N00003190",409,409,0
"N00003191",368,368,0
"N00003192",410,410,0
"N00003193",378,378,0
"N00003194",426,426,0
"N00003195",545,545,0
"N00003196",439,439,0
"N00003197",347,347,0
"N00003198",314,314,0
"N00003199",471,471,0
"N00003200",399,399,0
"N00003201",444,444,0
"N00003202",436,436,0
"N00003203",356,356,0
"N00003204",520,520,0
"N00003205",507,507,0
"N00003206",318,318,0
"N00003207",408,408,0
"N00003208",393,393,0
"N00003209",1247,1247,0
"N00003210",278,278,0
"N00003211",266,266,0
"N00003212",355,355,0
"N00003213",237,237,0
"N00003214",219,219,0
"N00003215",261,261,0
"N00003216",384,384,0
"N00003217",325,325,0
"N00003218",534,412,122
"N00003219",810,328,482
"N00003220",354,354,0
"N00003221",285,285,0
"N00003222",329,329,0
"N00003223",290,290,0
"N00003224",257,257,0
"N00003225",291,291,0
"N00003226",269,269,0
"N00003227",228,228,0
"N00003228",318,318,0
"N00003229",217,202,15
"N00003230",218,218,0
"N00003231",179,132,47
"N00003232",480,480,0
"N00003233",375,375,0
"N00003234",546,546,0
"N00003235",568,568,0
"N00003236",456,456,0
"N00003237",995,995,0
"N00003238",569,569,0
"N00003239",438,438,0
"N00003240",792,449,343
"N00003241",377,377,0
"N00003242",319,319,0
"N00003243",444,444,0
"N00003244",331,331,0
"N00003245",476,476,0
"N00003246",810,775,35
"N00003247",820,820,0
"N00003248",347,347,0
"N00003249",412,412,0
"N00003250",309,309,0
"N00003251",308,308,0
"N00003252",346,346,0
"N00003253",299,299,0
"N00003254",247,247,0
"N00003255",354,326,28
"N00003256",370,370,0
"N00003257",344,344,0
"N00003258",547,547,0
"N00003259",323,323,0
"N00003260",384,343,41
"N00003261",456,456,0
"N00003262",364,364,0
"N00003263",417,417,0
"N00003264",418,418,0
"N00003265",381,381,0
"N00003266",356,356,0
"N00003267",408,406,2
"N00003268",344,344,0
"N00003269",354,354,0
"N00003270",330,330,0
"N00003271",603,603,0
"N00003272",613,613,0
"N00003273",832,832,0
"N00003274",277,267,10
"N00003275",202,202,0
"N00003276",557,557,0
"N00003277",457,457,0
"N00003278",430,430,0
"N00003279",239,239,0
"N00003280",895,895,0
"N00003281",355,355,0
"N00003282",2112,2102,10
"N00003283",253,253,0
"N00003284",284,284,0
"N00003285",241,241,0
"N00003286",250,250,0
"N00003287",257,257,0
"N00003288",287,287,0
"N00003289",311,311,0
"N00003290",499,499,0
"N00003291",694,694,0
"N00003292",299,299,0
"N00003293",350,350,0
"N00003294",344,344,0
"N00003295",871,871,0
"N00003296",373,373,0
"N00003297",402,402,0
"N00003298",616,616,0
"N00003299",720,720,0
"N00003300",254,254,0
"N00003301",308,308,0
"N00003302",498,498,0
"N00003303",396,396,0
"N00003304",293,293,0
"N00003305",474,474,0
"N00003306",700,700,0
"N00003307",562,562,0
"N00003308",3075,3075,0
"N00003309",303,303,0
"N00003310",321,321,0
"N00003311",1274,1274,0
"N00003312",423,423,0
"N00003313",1435,1315,120
"N00003314",777,777,0
"N00003315",201,201,0
"N00003316",393,393,0
"N00003317",333,333,0
"N00003318",965,963,2
"N00003319",372,334,38
"N00003320",304,304,0
"N00003321",411,411,0
"N00003322",410,410,0
"N00003323",455,455,0
"N00003324",358,358,0
"N00003325",429,429,0
"N00003326",661,661,0
"N00003327",375,375,0
"N00003328",214,214,0
"N00003329",338,338,0
"N00003330",328,328,0
"N00003331",442,442,0
"N00003332",395,395,0
"N00003333",305,305,0
"N00003334",321,321,0
"N00003335",244,244,0
"N00003336",402,402,0
"N00003337",302,302,0
"N00003338",248,248,0
"N00003339",414,414,0
"N00003340",272,272,0
"N00003341",302,302,0
"N00003342",367,367,0
"N00003343",294,294,0
"N00003344",288,288,0
"N00003345",360,360,0
"N00003346",480,480,0
"N00003347",453,453,0
"N00003348",599,555,44
"N00003349",1063,1063,0
"N00003350",595,595,0
"N00003351",413,413,0
"N00003352",461,461,0
"N00003353",414,414,0
"N00003354",508,508,0
"N00003355",492,492,0
"N00003356",618,618,0
"N00003357",336,336,0
"N00003358",423,423,0
"N00003359",374,374,0
"N00003360",212,212,0
"N00003361",279,279,0
"N00003362",358,358,0
"N00003363",706,706,0
"N00003364",408,408,0
"N00003365",470,470,0
"N00003366",293,293,0
"N00003367",328,328,0
"N00003368",289,289,0
"N00003369",284,284,0
"N00003370",283,283,0
"N00003371",321,321,0
"N00003372",351,351,0
"N00003373",309,309,0
"N00003374",272,272,0
"N00003375",243,243,0
"N00003376",300,300,0
"N00003377",252,252,0
"N00003378",244,244,0
"N00003379",283,283,0
"N00003380",338,338,0
"N00003381",330,330,0
"N00003382",225,225,0
"N00003383",263,263,0
"N00003384",405,405,0
"N00003385",448,448,0
"N00003386",369,369,0
"N00003387",341,341,0
"N00003388",346,346,0
"N00003389",376,376,0
"N00003390",358,358,0
"N00003391",372,372,0
"N00003392",434,434,0
"N00003393",424,389,35
"N00003394",392,387,5
"N00003395",279,279,0
"N00003396",436,436,0
"N00003397",258,258,0
"N00003398",378,378,0
"N00003399",416,367,49
"N00003400",424,424,0
"N00003401",369,369,0
"N00003402",411,411,0
"N00003403",269,269,0
"N00003404",296,295,1
"N00003405",343,343,0
"N00003406",384,384,0
"N00003407",558,558,0
"N00003408",531,457,74
"N00003409",341,341,0
"N00003410",652,652,0
"N00003411",283,283,0
"N00003412",292,292,0
"N00003413",271,271,0
"N00003414",377,377,0
"N00003415",309,309,0
"N00003416",300,300,0
"N00003417",253,253,0
"N00003418",254,254,0
"N00003419",314,314,0
"N00003420",299,299,0
"N00003421",295,295,0
"N00003422",632,533,99
"N00003423",516,503,13
"N00003424",294,294,0
"N00003425",196,196,0
"N00003426",728,728,0
"N00003427",300,300,0
"N00003428",277,277,0
"N00003429",285,285,0
"N00003430",277,277,0
"N00003431",308,308,0
"N00003432",283,283,0
"N00003433",279,279,0
"N00003434",278,278,0
"N00003435",209,209,0
"N00003436",316,316,0
"N00003437",339,339,0
"N00003438",354,354,0
"N00003439",272,272,0
"N00003440",283,283,0
"N00003441",340,340,0
"N00003442",214,214,0
"N00003443",713,713,0
"N00003444",424,424,0
"N00003445",509,509,0
"N00003446",413,413,0
"N00003447",273,273,0
"N00003448",540,538,2
"N00003449",431,431,0
"N00003450",353,353,0
"N00003451",620,620,0
"N00003452",440,440,0
"N00003453",376,376,0
"N00003454",328,328,0
"N00003455",305,305,0
"N00003456",305,305,0
"N00003457",289,289,0
"N00003458",338,338,0
"N00003459",240,240,0
"N00003460",403,403,0
"N00003461",329,284,45
"N00003462",377,377,0
"N00003463",491,488,3
"N00003464",364,364,0
"N00003465",267,267,0
"N00003466",310,310,0
"N00003467",473,473,0
"N00003468",253,253,0
"N00003469",373,373,0
"N00003470",336,336,0
"N00003471",274,274,0
"N00003472",310,310,0
"N00003473",365,365,0
